relative_path,name,extension,size,first16_hex,ascii_ratio,entropy,u16_small_count_first512,u16_small_mode_first512,u16_first32
scenes\bs01.joe,bs01.joe,.joe,111,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 31 61 31,1.0,3.7042,0,,8227 21838 19532 2573 30821 12400 12592 12641 12832 8242 3376 25866 28792 12336 25137 8241 14387 12320 2573 30821 12400 12592 12643 12320 8245 3376 25866 28792 12336 25137 8241 12592
scenes\bs01.scn,bs01.scn,.scn,102200,03 00 00 00 78 00 00 00 02 00 00 00 4f 6d 6e 69,0.279,5.4367,148,0,3 0 120 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53972 16210 0 16256 63224 16246 52429 16076
scenes\bs02.joe,bs02.joe,.joe,112,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 32 61 31,1.0,4.1314,0,,8227 21838 19532 2573 30821 12400 12848 12641 13344 8248 12589 13622 13614 2573 30821 12400 12848 12641 13600 8243 14648 13614 2573 30821 12400 12848 12641 12320 8246 12589 3378 25866
scenes\bs02.scn,bs02.scn,.scn,125264,03 00 00 00 7d 00 00 00 02 00 00 00 4f 6d 6e 69,0.2832,5.5792,145,0,3 0 125 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44462 16173 61425 16239 58084 16226 0 16128
scenes\bs03.joe,bs03.joe,.joe,169,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 33 61 31,1.0,4.1303,0,,8227 21838 19532 2573 30821 12400 13104 12641 12576 8244 13617 13614 2573 30821 12400 13104 12641 12832 8248 14648 13614 2573 30821 12400 13104 12641 13344 8249 14125 11825 3381 25866
scenes\bs03.scn,bs03.scn,.scn,107748,03 00 00 00 7c 00 00 00 02 00 00 00 4f 6d 6e 69,0.2679,5.4503,152,0,3 0 124 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53972 16210 0 16256 63224 16246 52429 16076
scenes\bs04.joe,bs04.joe,.joe,122,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 34 61 31,1.0,3.9774,0,,8227 21838 19532 2573 30821 12400 13360 12641 12320 8241 13619 2573 30821 12400 13360 12641 12576 8249 12337 3381 25866 28792 12336 24884 8241 13876 11552 13625 2573 30821 12400 13360
scenes\bs04.scn,bs04.scn,.scn,66648,03 00 00 00 60 00 00 00 02 00 00 00 4f 6d 6e 69,0.2609,5.2135,107,0,3 0 96 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55257 16215 65280 16254 0 16256 39322 16025
scenes\bs05.joe,bs05.joe,.joe,150,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 35 61 31,1.0,3.9977,0,,8227 21838 19532 2573 30821 12400 13616 12641 13344 8243 12589 13617 2573 30821 12400 13616 12641 13088 8249 13613 11832 3381 25866 28792 12336 24885 8241 13876 14112 13614 2573 30821
scenes\bs05.scn,bs05.scn,.scn,107524,03 00 00 00 88 00 00 00 02 00 00 00 4f 6d 6e 69,0.2807,5.5363,155,0,3 0 136 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56799 16221 0 16256 63738 16248 39322 16153
scenes\bs06.joe,bs06.joe,.joe,79,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 36 63 31,1.0,3.9246,0,,8227 21838 19532 2573 30821 12400 13872 12643 12320 8245 13361 11826 3381 25866 28792 12336 25398 8241 12341 12320 2573 30821 12400 13872 12643 12320 8242 13357 3381 25866 28792 12336
scenes\bs06.scn,bs06.scn,.scn,86076,03 00 00 00 6e 00 00 00 02 00 00 00 4f 6d 6e 69,0.2543,5.3455,145,0,3 0 110 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53972 16210 0 16256 63224 16246 52429 16076
scenes\bs07.joe,bs07.joe,.joe,109,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 37 61 31,1.0,3.9388,0,,8227 21838 19532 2573 30821 12400 14128 12641 12832 8242 3376 25866 28792 12336 24887 8241 13874 12320 2573 30821 12400 14128 12641 13344 8248 3376 25866 28792 12336 24887 8241 13619
scenes\bs07.scn,bs07.scn,.scn,87780,05 00 00 00 84 00 00 00 02 00 00 00 4f 6d 6e 69,0.2488,5.1732,144,0,5 0 132 0 2 0 27983 26990 12592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57827 16225 59112 16230 63224 16246 39322 16153
scenes\bs08.joe,bs08.joe,.joe,91,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 38 61 31,1.0,3.8842,0,,8227 21838 19532 2573 30821 12400 14384 12641 12576 8249 14637 3376 25866 28792 12336 24888 8241 13873 11552 12345 2573 30821 12400 14384 12641 12576 8244 14637 3376 25866 28792 12336
scenes\bs08.scn,bs08.scn,.scn,105404,04 00 00 00 70 00 00 00 02 00 00 00 4f 6d 6e 69,0.2916,5.7694,148,0,4 0 112 0 2 0 27983 26990 12592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54229 16211 56542 16220 62196 16242 52429 16076
scenes\bs09.joe,bs09.joe,.joe,6,23 20 4e 55 4c 4c,1.0,2.2516,0,,8227 21838 19532
scenes\bs09.scn,bs09.scn,.scn,117636,03 00 00 00 85 00 00 00 02 00 00 00 4f 6d 6e 69,0.2975,5.7574,144,0,3 0 133 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54229 16211 0 16256 64509 16251 39322 16025
scenes\bs10.joe,bs10.joe,.joe,142,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 31 30 61 31,1.0,3.8145,0,,8227 21838 19532 2573 30821 12400 12337 12641 13344 8241 13620 2573 30821 12400 12337 12641 13344 8246 12589 12342 2573 30821 12400 12337 12641 12576 8244 14385 3376 25866 28792 12592
scenes\bs10.scn,bs10.scn,.scn,87584,03 00 00 00 72 00 00 00 02 00 00 00 4f 6d 6e 69,0.2804,5.5128,155,0,3 0 114 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56799 16221 0 16256 63738 16248 26214 16102
scenes\bs11.scn,bs11.scn,.scn,56840,03 00 00 00 5e 00 00 00 02 00 00 00 4f 6d 6e 69,0.2534,4.8972,145,0,3 0 94 0 2 0 27983 26990 12592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16256 63224 16246 56542 16220 0 16256
scenes\bs12.scn,bs12.scn,.scn,145784,03 00 00 00 b1 00 00 00 02 00 00 00 4f 6d 6e 69,0.2798,5.2222,144,0,3 0 177 0 2 0 27983 26990 12592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16256 64509 16251 56799 16221 0 16256
scenes\bs13.joe,bs13.joe,.joe,92,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 31 33 61 31,1.0,3.9823,0,,8227 21838 19532 2573 30821 12400 13105 12641 13344 8246 12337 3376 25866 28792 12592 24883 8241 12848 11552 13873 3381 25866 28792 12592 24883 8241 13360 12576 13621 2573 30821 12400
scenes\bs13.scn,bs13.scn,.scn,105860,02 00 00 00 76 00 00 00 02 00 00 00 4f 6d 6e 69,0.2838,5.9558,124,0,2 0 118 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53972 16210 0 16256 63224 16246 0 16128
scenes\bs14.joe,bs14.joe,.joe,187,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 31 34 61 31,1.0,3.9775,0,,8227 21838 19532 2573 30821 12400 13361 12641 13088 8248 12340 2573 30821 12400 13361 12641 12576 8246 13621 2573 30821 12400 13361 12641 12832 8249 12595 13621 2573 30821 12400 13361
scenes\bs14.scn,bs14.scn,.scn,101204,03 00 00 00 50 00 00 00 02 00 00 00 4f 6d 6e 69,0.3058,6.1066,157,0,3 0 80 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56542 16220 64252 16250 0 16256 52429 16076
scenes\bs15.joe,bs15.joe,.joe,190,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 31 35 61 31,1.0,4.1189,0,,8227 21838 19532 2573 30821 12400 13617 12641 12576 8241 12337 11826 3381 25866 28792 12592 24885 8241 12594 11552 13105 11829 3381 25866 28792 12592 24885 8241 13876 11552 14134 13614
scenes\bs15.scn,bs15.scn,.scn,98812,03 00 00 00 4e 00 00 00 02 00 00 00 4f 6d 6e 69,0.2999,6.1623,149,0,3 0 78 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16256 63995 16249 59626 16232 52429 16204
scenes\bs16.joe,bs16.joe,.joe,105,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 31 36 61 31,1.0,3.9791,0,,8227 21838 19532 2573 30821 12400 13873 12641 12832 8246 3376 25866 28792 12592 24886 8241 13106 12320 2573 30821 12400 13873 12641 12832 8249 3376 25866 28792 12592 25142 8241 14387
scenes\bs16.scn,bs16.scn,.scn,128656,04 00 00 00 ce 00 00 00 02 00 00 00 4f 6d 6e 69,0.2788,5.2703,142,0,4 0 206 0 2 0 27983 26990 12592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 58341 16227 65280 16254 63995 16249 0 16128
scenes\bs17.joe,bs17.joe,.joe,39,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 31 37 61 31,1.0,3.9166,0,,8227 21838 19532 2573 30821 12400 14129 12641 13600 8245 12851 2573 30821 12400 14129 12642 12576 8241 3376
scenes\bs17.scn,bs17.scn,.scn,74136,03 00 00 00 64 00 00 00 02 00 00 00 4f 6d 6e 69,0.2718,5.4725,106,0,3 0 100 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53972 16210 63738 16248 0 16256 39322 16025
scenes\bs18.joe,bs18.joe,.joe,151,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 31 38 61 31,1.0,4.0539,0,,8227 21838 19532 2573 30821 12400 14385 12641 13344 8240 13369 2573 30821 12400 14385 12641 13344 8248 12593 11825 3381 25866 28792 12592 25144 8241 12596 12576 12598 13614 2573 30821
scenes\bs18.scn,bs18.scn,.scn,70592,03 00 00 00 64 00 00 00 02 00 00 00 4f 6d 6e 69,0.268,5.3415,108,0,3 0 100 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59112 16230 64509 16251 0 16256 39322 16153
scenes\bs19.joe,bs19.joe,.joe,58,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 32 31 62 31,1.0,3.8809,0,,8227 21838 19532 2573 30821 12400 12594 12642 12320 8241 12336 2573 30821 12400 12594 12642 13344 8242 14637 3376 25866 28792 12848 25137 8241 14645 12576 12344 2573
scenes\bs19.scn,bs19.scn,.scn,132640,03 00 00 00 75 00 00 00 02 00 00 00 4f 6d 6e 69,0.2977,5.9637,135,0,3 0 117 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47546 16185 62710 16244 0 16256 39322 16153
scenes\bs20.joe,bs20.joe,.joe,8,23 20 4e 55 4c 4c 0d 0a,1.0,2.75,0,,8227 21838 19532 2573
scenes\bs20.scn,bs20.scn,.scn,144904,03 00 00 00 8c 00 00 00 02 00 00 00 4f 6d 6e 69,0.294,5.6852,155,0,3 0 140 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47546 16185 0 16256 63995 16249 52429 16204
scenes\bs21.joe,bs21.joe,.joe,74,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 32 31 63 31,1.0,3.9201,0,,8227 21838 19532 2573 30821 12400 12594 12643 12576 8246 12345 2573 30821 12400 12594 12643 13344 8246 14637 3376 25866 28792 12848 25649 8241 14641 14624 3376 25866 28792 12848 25649
scenes\bs21.scn,bs21.scn,.scn,131020,03 00 00 00 a3 00 00 00 02 00 00 00 4f 6d 6e 69,0.2856,5.5995,145,0,3 0 163 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57827 16225 0 16256 65023 16253 52429 16204
scenes\bs22.joe,bs22.joe,.joe,122,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 32 32 61 31,1.0,4.1025,0,,8227 21838 19532 2573 30821 12400 12850 12641 12576 8248 12589 14385 13614 2573 30821 12400 12850 12641 13344 8240 14637 11826 3381 25866 28792 12848 24882 8241 13621 11552 12345 2573
scenes\bs22.scn,bs22.scn,.scn,104384,03 00 00 00 a3 00 00 00 02 00 00 00 4f 6d 6e 69,0.277,5.4725,109,0,3 0 163 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59112 16230 65280 16254 0 16256 13107 16179
scenes\bs23.joe,bs23.joe,.joe,163,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 32 33 61 31,1.0,4.152,0,,8227 21838 19532 2573 30821 12400 13106 12641 13344 8240 12589 12340 2573 30821 12400 13106 12641 12576 8244 13357 11830 3381 25866 28792 12848 24883 8241 14386 11552 12341 13614 3360
scenes\bs23.scn,bs23.scn,.scn,91120,03 00 00 00 8e 00 00 00 02 00 00 00 4f 6d 6e 69,0.2754,5.4165,109,0,3 0 142 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59112 16230 65280 16254 0 16256 13107 16179
scenes\bs24.joe,bs24.joe,.joe,8,23 20 4e 55 4c 4c 0d 0a,1.0,2.75,0,,8227 21838 19532 2573
scenes\bs24.scn,bs24.scn,.scn,98516,03 00 00 00 66 00 00 00 02 00 00 00 4f 6d 6e 69,0.2753,5.4092,134,0,3 0 102 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51402 16200 65023 16253 0 16256 26214 16102
scenes\bs25.scn,bs25.scn,.scn,89636,03 00 00 00 7d 00 00 00 02 00 00 00 4f 6d 6e 69,0.2742,5.4843,141,0,3 0 125 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59626 16232 64509 16251 0 16256 52429 16204
scenes\bs26.joe,bs26.joe,.joe,137,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 32 36 61 31,1.0,4.035,0,,8227 21838 19532 2573 30821 12400 13874 12641 13088 8241 14649 13614 2573 30821 12400 13874 12641 12832 8242 13105 3382 25866 28792 12848 24886 8241 12848 11552 13617 11826 3381 25866
scenes\bs26.scn,bs26.scn,.scn,63928,03 00 00 00 63 00 00 00 02 00 00 00 4f 6d 6e 69,0.233,4.9802,131,0,3 0 99 0 2 0 27983 26990 12592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55257 16215 62196 16242 61682 16240 52429 16204
scenes\bs27.joe,bs27.joe,.joe,72,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 37 61 31,1.0,3.9157,0,,8227 21838 19532 2573 30821 12400 14128 12641 12576 8246 3376 25866 28792 12336 24887 8241 14385 12320 2573 30821 12400 14128 12641 13344 8245 12589 12344 2573 30821 12400 14128 12641
scenes\bs27.scn,bs27.scn,.scn,65184,03 00 00 00 68 00 00 00 02 00 00 00 4f 6d 6e 69,0.2242,4.8411,151,0,3 0 104 0 2 0 27983 26990 13104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16256 63995 16249 59626 16232 0 16256
scenes\bs28.joe,bs28.joe,.joe,120,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 32 38 61 31,1.0,4.0818,0,,8227 21838 19532 2573 30821 12400 14386 12641 12832 8240 12597 13614 2573 30821 12400 14386 12641 13600 8245 12849 11826 3381 25866 28792 12848 24888 8241 12850 12576 13876 13614 2573
scenes\bs28.scn,bs28.scn,.scn,89300,03 00 00 00 5e 00 00 00 02 00 00 00 4f 6d 6e 69,0.2777,5.4711,108,0,3 0 94 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48831 16190 65023 16253 0 16256 0 16128
scenes\bs29.scn,bs29.scn,.scn,123492,03 00 00 00 65 00 00 00 02 00 00 00 4f 6d 6e 69,0.3061,6.0782,141,0,3 0 101 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59112 16230 64509 16251 0 16256 52429 16204
scenes\bs30.joe,bs30.joe,.joe,58,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 32 31 62 31,1.0,3.8809,0,,8227 21838 19532 2573 30821 12400 12594 12642 12320 8241 12336 2573 30821 12400 12594 12642 13344 8242 14637 3376 25866 28792 12848 25137 8241 14645 12576 12344 2573
scenes\bs30.scn,bs30.scn,.scn,133740,03 00 00 00 84 00 00 00 02 00 00 00 4f 6d 6e 69,0.295,5.8721,151,0,3 0 132 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56542 16220 64252 16250 0 16256 39322 16153
scenes\bs31.joe,bs31.joe,.joe,131,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 33 31 61 31,1.0,3.9543,0,,8227 21838 19532 2573 30821 12400 12595 12641 13600 8243 13105 11833 3381 25866 28792 13104 24881 8241 13621 12576 13617 13614 2573 30821 12400 12595 12641 12320 8248 12338 2573 30821
scenes\bs31.scn,bs31.scn,.scn,78788,03 00 00 00 64 00 00 00 02 00 00 00 4f 6d 6e 69,0.2742,5.495,146,0,3 0 100 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50117 16195 61425 16239 0 16256 13107 16179
scenes\bs32.joe,bs32.joe,.joe,193,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 33 32 61 31,1.0,4.0435,0,,8227 21838 19532 2573 30821 12400 12851 12641 13600 8243 12337 3377 25866 28792 13104 24882 8241 14128 13344 3378 25866 28792 13104 24882 8241 13876 12576 13619 13614 2573 30821 12400
scenes\bs32.scn,bs32.scn,.scn,93640,03 00 00 00 6b 00 00 00 02 00 00 00 4f 6d 6e 69,0.2703,5.4467,145,0,3 0 107 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51659 16201 0 16256 64509 16251 39322 16153
scenes\bs33.joe,bs33.joe,.joe,137,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 32 36 61 31,1.0,4.035,0,,8227 21838 19532 2573 30821 12400 13874 12641 13088 8241 14649 13614 2573 30821 12400 13874 12641 12832 8242 13105 3382 25866 28792 12848 24886 8241 12848 11552 13617 11826 3381 25866
scenes\bs33.scn,bs33.scn,.scn,55344,00 00 00 00 4f 00 00 00 01 00 00 00 00 00 00 00,0.2326,5.0046,79,0,0 0 79 0 1 0 0 0 27728 28257 12389 49 0 0 0 0 0 0 0 0 0 0 0 0 31572 16748 63728 17081 47273 17175 2 0
scenes\bs40.joe,bs40.joe,.joe,169,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 30 33 61 31,1.0,4.1303,0,,8227 21838 19532 2573 30821 12400 13104 12641 12576 8244 13617 13614 2573 30821 12400 13104 12641 12832 8248 14648 13614 2573 30821 12400 13104 12641 13344 8249 14125 11825 3381 25866
scenes\bs40.scn,bs40.scn,.scn,107748,03 00 00 00 7c 00 00 00 02 00 00 00 4f 6d 6e 69,0.2679,5.4503,152,0,3 0 124 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53972 16210 0 16256 63224 16246 52429 16076
scenes\bs50.joe,bs50.joe,.joe,6,23 20 4e 55 4c 4c,1.0,2.2516,0,,8227 21838 19532
scenes\bs50.scn,bs50.scn,.scn,117636,03 00 00 00 85 00 00 00 02 00 00 00 4f 6d 6e 69,0.2975,5.7574,144,0,3 0 133 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54229 16211 0 16256 64509 16251 39322 16025
scenes\bs51.joe,bs51.joe,.joe,122,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 32 32 61 31,1.0,4.1025,0,,8227 21838 19532 2573 30821 12400 12850 12641 12576 8248 12589 14385 13614 2573 30821 12400 12850 12641 13344 8240 14637 11826 3381 25866 28792 12848 24882 8241 13621 11552 12345 2573
scenes\bs51.scn,bs51.scn,.scn,104384,03 00 00 00 a3 00 00 00 02 00 00 00 4f 6d 6e 69,0.277,5.4725,109,0,3 0 163 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59112 16230 65280 16254 0 16256 13107 16179
scenes\bs52.joe,bs52.joe,.joe,142,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 31 30 61 31,1.0,3.8145,0,,8227 21838 19532 2573 30821 12400 12337 12641 13344 8241 13620 2573 30821 12400 12337 12641 13344 8246 12589 12342 2573 30821 12400 12337 12641 12576 8244 14385 3376 25866 28792 12592
scenes\bs52.scn,bs52.scn,.scn,87584,03 00 00 00 72 00 00 00 02 00 00 00 4f 6d 6e 69,0.2804,5.5128,155,0,3 0 114 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56799 16221 0 16256 63738 16248 26214 16102
scenes\bs61.joe,bs61.joe,.joe,111,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 33 34 61 31,1.0,3.9652,0,,8227 21838 19532 2573 30821 12400 13363 12641 12832 8242 3376 25866 28792 13104 25140 8241 14387 12320 2573 30821 12400 13363 12643 12320 8245 3376 25866 28792 13104 25140 8241 12592
scenes\bs61.scn,bs61.scn,.scn,102200,03 00 00 00 78 00 00 00 02 00 00 00 4f 6d 6e 69,0.2786,5.436,148,0,3 0 120 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53972 16210 0 16256 63224 16246 52429 16076
scenes\bs62.joe,bs62.joe,.joe,112,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 33 35 61 31,1.0,4.1764,0,,8227 21838 19532 2573 30821 12400 13619 12641 13344 8248 12589 13622 13614 2573 30821 12400 13619 12641 13600 8243 14648 13614 2573 30821 12400 13619 12641 12320 8246 12589 3378 25866
scenes\bs62.scn,bs62.scn,.scn,125264,03 00 00 00 7d 00 00 00 02 00 00 00 4f 6d 6e 69,0.2829,5.5784,143,0,3 0 125 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50117 16195 54743 16213 63738 16248 39322 16153
scenes\bs63.joe,bs63.joe,.joe,169,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 33 36 61 31,1.0,4.2658,0,,8227 21838 19532 2573 30821 12400 13875 12641 12576 8244 13617 13614 2573 30821 12400 13875 12641 12832 8248 14648 13614 2573 30821 12400 13875 12641 13344 8249 14125 11825 3381 25866
scenes\bs63.scn,bs63.scn,.scn,107748,03 00 00 00 7c 00 00 00 02 00 00 00 4f 6d 6e 69,0.2686,5.449,152,0,3 0 124 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53972 16210 0 16256 63224 16246 52429 16076
scenes\bs64.joe,bs64.joe,.joe,122,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 33 37 61 31,1.0,4.0082,0,,8227 21838 19532 2573 30821 12400 14131 12641 12320 8241 13619 2573 30821 12400 14131 12641 12576 8249 12337 3381 25866 28792 13104 24887 8241 13876 11552 13625 2573 30821 12400 14131
scenes\bs64.scn,bs64.scn,.scn,66648,03 00 00 00 60 00 00 00 02 00 00 00 4f 6d 6e 69,0.2609,5.2133,107,0,3 0 96 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55257 16215 65280 16254 0 16256 39322 16025
scenes\bs65.joe,bs65.joe,.joe,150,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 33 38 61 31,1.0,4.1448,0,,8227 21838 19532 2573 30821 12400 14387 12641 13344 8243 12589 13617 2573 30821 12400 14387 12641 13088 8249 13613 11832 3381 25866 28792 13104 24888 8241 13876 14112 13614 2573 30821
scenes\bs65.scn,bs65.scn,.scn,107608,03 00 00 00 88 00 00 00 02 00 00 00 4f 6d 6e 69,0.2806,5.5338,155,0,3 0 136 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56799 16221 60911 16237 0 16256 52429 16076
scenes\bs73.joe,bs73.joe,.joe,92,23 20 4e 55 4c 4c 0d 0a 65 78 70 30 31 33 61 31,1.0,3.9823,0,,8227 21838 19532 2573 30821 12400 13105 12641 13344 8246 12337 3376 25866 28792 12592 24883 8241 12848 11552 13873 3381 25866 28792 12592 24883 8241 13360 12576 13621 2573 30821 12400
scenes\bs73.scn,bs73.scn,.scn,105860,02 00 00 00 76 00 00 00 02 00 00 00 4f 6d 6e 69,0.2838,5.9558,124,0,2 0 118 0 2 0 27983 26990 12848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53972 16210 0 16256 63224 16246 0 16128
scenes\maze01d.SB,maze01d.SB,.SB,227028,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.2672,6.1409,160,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
scenes\maze01n.SB,maze01n.SB,.SB,87704,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.3023,6.4831,216,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
scenes\maze02d.SB,maze02d.SB,.SB,299224,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.264,6.0606,158,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
scenes\maze03d.SB,maze03d.SB,.SB,230268,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.2775,6.4733,162,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
scenes\maze04d.SB,maze04d.SB,.SB,339264,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.2824,6.1853,165,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
scenes\maze05d.SB,maze05d.SB,.SB,171560,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.2538,6.3127,158,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
scenes\maze06d.SB,maze06d.SB,.SB,166776,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.2569,6.2275,162,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
scenes\maze07d.SB,maze07d.SB,.SB,269532,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.3129,6.2189,158,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
scenes\maze08d.SB,maze08d.SB,.SB,180752,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.3239,6.2266,158,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
scenes\maze09d.SB,maze09d.SB,.SB,184936,53 42 42 53 20 53 63 65 6e 65 20 46 69 6c 65 00,0.2564,6.2321,158,0,16979 21314 21280 25955 25966 17952 27753 101 258 8 1 0 148 0 28 0 0 0 2 0 148 0 56 0 0 0 3 0 148 0 76 0
